sample_id, x1                 , x2                    , z_noise            , target
       45, -2.099289518093632 , 1.058591079074196     , 2.021040340026365  ,      0
       46, -1.6749868966201749, 2.995552977170046     , 16.525935980001194 ,      0
       47, 2.7857621357232007 , -2.3395278367711945   , -0.425803342984433 ,      0
       48, 1.487816736415991  , -1.065753704563468    , -6.835948972689828 ,      0
       49, -0.6250511829920808, -1.1782925962788198   , -4.413674374893632 ,      0
       50, 2.068000927098832  , 2.4156377916501377    , 3.770595053836181  ,      0
       51, -2.2777914378461785, -1.0147903775262157   , 3.8876134932434256 ,      0
       52, -0.032158457250532 , 0.3700211737120482    , 1.6518082553421622 ,      0
       53, -2.017942170210933 , 2.0651550613667826    , -6.796028576566873 ,      0
       54, 2.636889447552892  , -0.2842420436837001   , 8.869184959552392  ,      0
       55, 2.2147874387130724 , 1.219951895349606     , 15.49592525350622  ,      0
       56, 0.7545898609430601 , 2.0047758246686813    , 0.233802575162305  ,      0
       57, 0.1016628940089008 , 0.5124383628951628    , 14.48483954515302  ,      0
       58, -0.9893377721482368, 1.4170161784660609    , 6.930047971536122  ,      0
       59, -1.6251578903855743, -1.1626113939824712   , 17.749497397173343 ,      0
       60, 0.1395652481740539 , -0.3807813278908116   , 3.78115272454836   ,      0
       61, -1.1823191456165127, -1.4446129941034904   , 1.0928246061830311 ,      0
       62, 2.2349344724473834 , 0.7497239356413319    , 6.739209863837067  ,      0
       63, -0.4243403754337262, 2.151792480222789     , -3.468679994714185 ,      0
       64, 2.0383826769134306 , -1.8901211870289507   , 3.256939102877108  ,      0
       65, 0.6200709452727655 , -0.8191289579717305   , 10.645731572959246 ,      0
       66, 0.4745918108002325 , 1.44899349429048      , 6.556083645750742  ,      0
       67, -2.453208255193232 , 0.3246213081663209    , -0.2476612645735418,      0
       68, -0.8954721296713999, 0.4370599508698056    , 1.603324752785843  ,      0
       69, -1.8958682075691349, 1.9966153002938567    , 6.061414250414289  ,      0
       70, 0.4901764860056667 , -1.3391510225983438   , 5.795572878318994  ,      0
       71, 1.7332660092251304 , -2.2921966442427983   , 6.000515065028252  ,      0
       72, 0.7605286428849864 , 0.2596889463861602    , 2.7155048433569746 ,      0
       73, -2.28195241606961  , -1.126619897242502    , -6.596357115503005 ,      0
       74, -2.075727575155105 , 1.5281281287734627    , -5.321222910448604 ,      0
       75, 1.3817403347467758 , -2.008861175734405    , 3.689334118188091  ,      0
       76, -1.8993604843774032, 2.3415521745648906    , 6.651675356072525  ,      0
       77, -1.3953390634836835, -0.8298641083028007   , 5.615489792118712  ,      0
       78, 1.2635409041655357 , -2.1660222757597456   , -5.401733730808559 ,      0
       79, 2.7121108146705533 , -2.373450460976785    , -1.2093389518610371,      0
       80, 2.1702838119617214 , -0.5150166889312509   , -9.394229315090069 ,      0
       81, -1.6747804271996638, -0.4237990651127123   , -11.13142943683862 ,      0
       82, 2.8506285221704504 , 0.4093778190297636    , 0.6518344026114615 ,      0
       83, -2.173958973944933 , 2.678480260638461     , 10.865250917618242 ,      0
       84, -1.710411449521188 , -2.199218142798869    , 0.7984320056385019 ,      0
       85, -2.250157505188334 , 2.044841937498614     , 15.265083430989543 ,      0
       86, -1.6583943483480028, -1.5155940790472673   , -1.3128317693828992,      0
       87, 2.69263442793358   , 0.8638612996685331    , 0.2497376651751679 ,      0
       88, -0.9301946132067074, 0.725501096221945     , -7.928055128153188 ,      0
       89, -1.1629911481984805, 0.2184584784665948    , -2.7779518666967067,      0
       90, -0.6595765025417808, 0.9244459539954568    , -9.51950586895528  ,      0
       91, 1.673447688677479  , -0.5832086474224234   , -12.36269827427281 ,      0
       92, -1.708478347989873 , -0.5434266715791887   , -9.383450271105918 ,      0
       93, 1.6698518608921944 , 1.828949463614568     , 0.6822007197283815 ,      0
       94, 1.8205302650736772 , 2.860148270222136     , -5.893650241884913 ,      0
       95, 2.036305484622411  , 2.8271516682462696    , -3.998982538897128 ,      0
       96, 0.9473581128213104 , -1.2385839729228525   , 3.278964557797297  ,      0
       97, 0.8450796183458822 , -1.411912693848194    , -12.390386980171774,      0
       98, -2.030705606201814 , -0.8427152106368194   , 0.6482884700194999 ,      0
       99, -0.5047344426260563, 1.3988836515007463    , 6.78460348783237   ,      0
      100, -0.5030780880653443, -2.4826837934220074   , 7.47647592863655   ,      0
      101, 2.543177153678892  , 0.7417230499415526    , 4.132536398026705  ,      0
      102, -1.34083058529054  , -1.112418059595797    , -0.4174581615406595,      0
      103, -1.8172286987139583, 2.486007115215102     , -4.989911171816378 ,      0
      104, -1.2338527657504612, 2.6735592454281534    , -0.658870025923646 ,      0
      105, -1.046287529666145 , 1.89588158048152      , 13.22770582338654  ,      0
      106, -2.442513161708567 , 0.1580047736946714    , 2.184529620375386  ,      0
      107, -0.4693200684729093, -0.6597783258636607   , -0.855054962594097 ,      0
      108, 2.9568596152965307 , 1.4647669125383316    , 4.509542142378107  ,      0
      109, -1.093221444949955 , 1.6384296516242367    , 0.397793990858428  ,      0
      110, -1.7873717526659774, 2.5926064977725742    , 1.806343605431732  ,      0
      111, -0.1548757643199851, -1.4513539842300442   , -1.9737372378511813,      0
      112, -0.9994873371719276, -1.6466813805448075   , -3.3195020325976383,      0
      113, 2.61806897055246   , -0.8175851310773568   , 7.968002081572491  ,      0
      114, -1.714320120546104 , 1.970954261742805     , -15.602797523141652,      0
      115, -1.3270748307770337, -1.982173074774828    , 3.828813893986055  ,      0
      116, 1.1761720140715748 , -2.459268732696307    , -3.814023892010143 ,      0
      117, 2.078313265213694  , 0.5949026075630282    , -15.241699710645891,      0
      118, -1.1424986813114038, 0.1047656647338923    , -7.796875379619319 ,      0
      119, -1.056717774410653 , 0.4307141681087567    , -0.2883687143829509,      0
      120, 0.6440426666228336 , 1.7442518796175903    , 0.8118338333631283 ,      0
      121, 0.0634808104158954 , 1.8265079656776493    , 5.920035644107565  ,      0
      122, -2.1191598239250986, 2.567386124949331     , 6.464145876359571  ,      0
      123, -1.4797020235401968, 2.1011753678353493    , -12.373719705817768,      0
      124, 0.2204748104868272 , -1.9240542659301656   , 3.020028690811123  ,      0
      125, -0.5210867582610796, 2.5508183798017017    , 5.82835178738218   ,      0
      126, 2.0909267546987085 , 1.472736794691634     , 1.751380967456508  ,      0
      127, -0.4108476545727866, 0.7383494742833023    , 4.01953188165379   ,      0
      128, -1.2233291598467886, 1.063139323135072     , -15.460166451784517,      0
      129, -1.064828209237213 , 2.059537507397735     , -7.921719915326436 ,      0
      130, 1.3747402363879315 , -0.3765071036933243   , 10.92837601905694  ,      0
      131, 1.1271506247307257 , -0.7117511547232891   , -2.237666577131501 ,      0
      132, -1.6439087785239266, -1.2064882829586343   , 17.784831317886674 ,      0
      133, -1.0057158129107442, -1.2536086145052758   , -10.22737929265334 ,      0
      134, 1.2309580005239606 , 1.568137472932411     , 12.51017792906009  ,      0
      135, 0.0142656202172575 , 2.9328663688596786    , -4.885644903877154 ,      0
      136, 2.400613329031977  , -2.021223982430952    , 6.899487863586868  ,      0
      137, 0.0324786096947784 , 2.496621896915836     , -2.3630593239344564,      0
      138, -1.2885468538839042, -0.4188218595719672   , 0.9254251832422224 ,      0
      139, 2.708211008739559  , 1.7683430607896575    , 4.76434645934601   ,      0
      140, 2.077787504700916  , 2.337160775690611     , -4.906826091518961 ,      0
      141, -1.558533801729072 , 1.3460070952381589    , 6.40885115899834   ,      0
      142, 1.915407095637068  , -1.254362759009358    , -2.126989973772141 ,      0
      143, -2.2615207839368967, -1.5190430214600932   , 1.4243994697094955 ,      0
      144, 1.5777157916454634 , 1.3185985051886773    , -21.161371160070253,      0
      145, 2.404493813266713  , -0.7567583826887465   , -2.698682195388866 ,      0
      146, 0.9195923367920562 , -2.3526362707503816   , 10.108335906813146 ,      0
      147, 2.642963678782253  , 0.5497093340794268    , 5.557417496949611  ,      0
      148, 1.6161194123408782 , -0.9390122594009168   , 7.092364914749796  ,      0
      149, -2.0492509478495613, -2.1544786768875097   , 0.4265414228913679 ,      0
      150, 1.9806321605805175 , -1.664297267261893    , 13.410196023128572 ,      0
      151, 2.032010182899681  , -1.041038846143851    , 2.30750973255015   ,      0
      152, 0.4769962681072992 , -1.0594587393938422   , -5.2808006576670135,      0
      153, -2.224539025112892 , 0.482533989776817     , 6.841127000860886  ,      0
      154, -0.4808377415058755, -0.1068950944965103   , 7.380786875907283  ,      0
      155, 0.8085739718657559 , -0.7748661094786544   , 5.036729798139613  ,      0
      156, 0.6009298800000891 , 1.117752525365593     , -3.2234710997067224,      0
      157, -2.0075028633444854, -0.5744688817593131   , 2.2517773765592306 ,      0
      158, -2.0052898600478444, -2.461865267938949    , 11.146598887997834 ,      0
      159, -2.218234160122127 , 0.757181340603811     , 3.8203999559699    ,      0
      160, -2.03632101188494  , 2.2767587533313307    , -11.822100293537526,      0
      161, 1.6769424421145134 , -2.451499509963996    , -5.030109699756108 ,      0
      162, 0.6528485793941878 , -2.443614480990784    , -5.402122722073805 ,      0
      163, -1.8994285253187728, 2.935371020920357     , -6.034587295045989 ,      0
      164, 0.0136275686293827 , -2.3503383906523703   , -16.89027441796042 ,      0
      165, 2.176729852255976  , 2.5453965670573693    , 15.124620222275691 ,      0
      166, 0.516108918936447  , 1.382681562265665     , -7.010300904076298 ,      0
      167, 1.7906662527717383 , 1.5406947216658686    , -6.431586476344102 ,      0
      168, 0.2198716679394357 , 2.0797644159998967    , -15.533667640483856,      0
      169, 0.4003068644740639 , -1.072732030475013    , 6.931431877549189  ,      0
      170, -2.477630868332793 , -0.5277554153656352   , -0.7269188231143584,      0
      171, -2.045778807080724 , -2.151979697506244    , -2.8073088406631896,      0
      172, 0.0807332732707193 , 2.6902092926534813    , -2.3840108195777328,      0
      173, -1.919670645701791 , -0.994375000017678    , 4.702435138135653  ,      0
      174, 2.065429880366052  , -0.2899369450734705   , -3.8401720854007095,      0
      175, 1.6734205218046174 , 0.4828388191394559    , -15.911208501473949,      0
      176, 0.8216222206617405 , -1.6137114994118509   , -10.332287527840217,      0
      177, -0.562447867565832 , 0.9196549212951908    , -10.747771813885446,      0
      178, -2.352774918871791 , -1.464204168922387    , 2.202542731284703  ,      0
      179, -0.3742796519976572, 1.210270238283714     , 7.4401523242651875 ,      0
      180, 0.3027383232329854 , 1.4530267300754676    , 11.726445038961206 ,      0
      181, 1.4977412495419444 , -2.3291989388316905   , -13.079155338143352,      0
      182, 2.4594182729530862 , 2.0331833367856493    , 4.962160738020691  ,      0
      183, -1.009124243627129 , 0.1648870610925885    , -4.920569537635373 ,      0
      184, -0.8051752665344618, 2.4865318752698613    , 23.38766462252434  ,      0
      185, -0.3944955465321151, -0.3217077696770998   , 11.0684330452099   ,      0
      186, 2.515516206141859  , 0.8038164205968452    , 13.615163297075918 ,      0
      187, -1.7417171106748277, 0.9430926260206132    , 6.419518561973117  ,      0
      188, 1.8694625911267544 , -0.6418735818087449   , 3.0551055718015534 ,      0
      189, 0.3985305157161165 , 0.947628547751722     , -3.220663765631358 ,      0
      190, 0.3072919328297594 , 2.995184802081305     , -4.794566486601376 ,      0
      191, 0.2873606589002921 , 1.038551457298046     , -6.400840695661176 ,      0
      192, 1.864741901089884  , -1.748792485432861    , 4.940605264496017  ,      0
      193, -2.258493240108404 , 2.85144422316498      , 12.483222393349056 ,      0
      194, 1.5274253236330866 , -0.3369491346172233   , -2.8544627257844324,      0
      195, -2.40282162340531  , -1.5848016447324615   , -5.778790479863686 ,      0
      196, -2.4463871402437043, -0.3194850355897971   , -11.868027241139854,      0
      197, 0.5517043430132622 , -1.6167923939779396   , 1.957533347148132  ,      0
      198, 1.0192152034037831 , 2.748326888893624     , 9.834139848132155  ,      0
      199, 2.9474775409046368 , 2.082415373246958     , 10.234618581758571 ,      0
      200, -0.0586385043990276, 0.5107515794009756    , 11.027509922055163 ,      0
      201, 0.2681883698628207 , -1.6438330100802787   , 3.323252903960788  ,      0
      202, 2.1992779406395035 , 1.216850153098754     , 0.7215090986392355 ,      0
      203, 1.008645889039228  , -1.288178574149366    , 10.258018096118024 ,      0
      204, -1.6576238567757566, 2.30164562369002      , -8.880490097220797 ,      0
      205, -1.5132232825778185, -2.0945484267851087   , -3.526759412282841 ,      0
      206, 0.9408286062132918 , 1.3738879152023822    , 13.68678464293824  ,      0
      207, -1.8420767432876188, -1.362273270745584    , -8.596844184731903 ,      0
      208, 1.838200872838466  , 2.612718598539862     , -0.2756650623821994,      0
      209, 0.1206879437190107 , 1.8560273506882008    , 5.050644845661792  ,      0
      210, -0.7432993516650597, 1.367786674037062     , 0.6615884425985683 ,      0
      211, 0.5647125268180786 , 2.137660024681709     , 9.195340052957762  ,      0
      212, 1.7674560271817947 , -0.9372526501783548   , 12.20542535073516  ,      0
      213, -1.6779962847797425, 1.942112249159126     , 3.837314562233354  ,      0
      214, -2.3196408595263254, 1.234713468237119     , 11.120501806059416 ,      0
      215, 0.1175283427542552 , -2.085853819052478    , -7.429403715710552 ,      0
      216, 1.287086721953128  , 0.1558074773927971    , -1.260313877754337 ,      0
      217, 2.230557316343904  , -1.3525243898911266   , 19.24152943941621  ,      0
      218, -2.4873523549084093, -1.7823225017595563   , 15.54344336937118  ,      0
      219, -1.0171448194796295, 1.087344026284673     , -10.215513738580547,      0
      220, -0.5054622486631237, -1.8496419768208807   , -0.1020992680703817,      0
      221, 2.898654047433157  , -1.9047490513367635   , 1.0885970121871391 ,      0
      222, -0.5468381133167202, 2.3213234107044904    , 3.332205638005897  ,      0
      223, 1.0893845547183103 , -0.7411114848681608   , 10.19234129367336  ,      0
      224, 2.8369072880403943 , 0.2560420486925339    , 14.71327266350219  ,      0
      225, -2.455395572717617 , -2.466101651167647    , 0.2993294047605923 ,      0
      226, 2.6755513127270696 , -0.9535065323831676   , 8.975886373043215  ,      0
      227, 1.9663573131983751 , -2.26041987963488     , 5.185568664849487  ,      0
      228, -1.691955898953092 , 2.212287304119302     , -0.1690462240901194,      0
      229, 2.9675022426229267 , -2.2144238768035147   , -13.58526539491774 ,      0
      230, -1.5779966464708464, 1.4760153994104188    , 8.147788960312397  ,      0
      231, 0.4122662595592414 , -0.2671867463700232   , 4.841549697749452  ,      0
      232, -1.430428541263177 , 2.6998944724161023    , 3.116713840906755  ,      0
      233, -1.5525229614327742, -1.041127388071129    , -7.850127240116895 ,      0
      234, -0.7163603168464476, -1.7377924196956138   , 15.67309818618116  ,      0
      235, 0.4492818092880184 , -0.6227120835022755   , 1.2197750595908932 ,      0
      236, 0.8431612529459223 , -0.4767805177320525   , -9.131004603863024 ,      0
      237, -1.859670590345335 , 2.299285574219467     , -10.418563038435204,      0
      238, 0.3030864022275534 , -0.7298223050898085   , 5.419779203711205  ,      0
      239, -2.4099938624898174, 0.7881555898579697    , 5.657997917922231  ,      0
      240, 1.8037738148855853 , 1.0753368761942017    , -3.704081253173195 ,      0
      241, 1.832456231579073  , -1.6475778914431924   , 3.701001290642357  ,      0
      242, 2.8443663823867027 , -1.3376669156557806   , 5.340850740301413  ,      0
      243, -1.0327122023460942, 0.317812595118137     , 1.1194017679753645 ,      0
      244, -2.471424601644733 , -0.0665333153481473   , -5.610728967554973 ,      0
      245, -1.4235109863294917, 1.619599651311404     , 7.690847593338359  ,      0
      246, 1.667643612999428  , 0.8865416455224722    , 6.701050483929536  ,      0
      247, -0.180731535738698 , -0.7937129068909927   , 4.541440320394874  ,      0
      248, 2.051040861669568  , 0.2890149056755153    , -6.669855014223801 ,      0
      249, 0.2305673227021389 , -1.876119111145401    , -10.648259948034395,      0
      250, -1.2988932367924633, -0.5173088944492119   , 0.6121912832461783 ,      0
      251, 1.3436906353111278 , 2.1489904515802483    , 7.436569012915656  ,      0
      252, 2.960731522564777  , -0.1491234420106919   , 8.32298304769519   ,      0
      253, -0.0073760902252457, 1.713332976171125     , 4.675054672799543  ,      0
      254, -0.7332516296624159, 0.4728488680776626    , -3.603633424907636 ,      0
      255, 1.2235952772482452 , -1.2006265911245193   , -6.4336591999534445,      0
      256, -0.9622552783805692, -0.5409514954601384   , -0.1349346399737307,      0
      257, 0.6772665926619412 , -1.0127150057707632   , -0.0590719303335381,      0
      258, -1.3550771962060346, -1.6777048132495247   , 8.85836234558945   ,      0
      259, 1.9512044381939075 , 2.372843234950947     , -3.837715170569002 ,      0
      260, 2.4759707015150765 , 2.018985188361877     , -3.1731942129946087,      0
      261, -1.7449092725312891, -1.962364322823908    , 16.439928802182134 ,      0
      262, 0.2454038107306151 , 0.3678482418208242    , 12.409777891095038 ,      0
      263, 1.530527558530382  , -1.27415585489085     , -7.062243529312719 ,      0
      264, 2.620223184218407  , -0.7953861385263075   , 11.750015191576226 ,      0
      265, 0.6779492300241285 , 2.2531748408198355    , -8.975053972551297 ,      0
      266, 0.3789645966798494 , 1.6445659465833549    , -3.472469726476747 ,      0
      267, 1.6196441022401604 , 1.845116855804644     , -2.5619479825587783,      0
      268, 1.9607654577581608 , -0.3414537897473888   , -0.6207329819838121,      0
      269, -0.500440665555804 , 1.919239550908249     , 4.958050697581016  ,      0
      270, 0.6884071605790152 , 0.8424230610896144    , 0.8517865462873981 ,      0
      271, -0.2344551206326142, -1.3911193772957176   , 4.91781883508295   ,      0
      272, 0.0131181309098651 , 2.8330555617298794    , -3.2147269004819963,      0
      273, -0.9002321641361286, -1.0039546724422432   , 2.9937809915219837 ,      0
      274, -1.7806870337101293, 0.14649242555405      , 0.6317347078258645 ,      0
      275, -0.913082822582136 , 1.2791805204804714    , -11.106640595486128,      0
      276, -1.7568148008218636, -1.1397813451743843   , 3.864081669528534  ,      0
      277, -2.159819227862255 , -2.2719100243712456   , 0.7684429478902823 ,      0
      278, 1.9777890987629696 , 2.4823295754403887    , -5.711276649570727 ,      0
      279, 1.7013885945283382 , 2.258399086241885     , -3.3987370274353785,      0
      280, -2.0237211885463706, 2.439738546487532     , -3.202565958193899 ,      0
      281, 0.0632191005892988 , 1.7275410261196704    , -1.959347795398637 ,      0
      282, 0.8866650862965892 , -0.5757160115702316   , 14.071664965056575 ,      0
      283, -1.043605320042721 , -1.8502841073864584   , 16.722035511859136 ,      0
      284, -0.2304189418542881, 0.2175649387124929    , -21.80830946675821 ,      0
      285, 2.9071330183416557 , -2.294902380191997    , 3.9053951745909816 ,      0
      286, 0.7458203922049016 , 0.3874715206060366    , 7.63961094807352   ,      0
      287, -2.3740709532924926, -0.6864171794861416   , -1.7286142240997262,      0
      288, -0.1738991734771429, 0.2184836895656459    , 7.424720678254442  ,      0
      289, -1.215991527052475 , -2.312448790564145    , 13.233341509701985 ,      0
      290, -0.8838628792710785, 2.0999901333847344    , -10.974735921472677,      0
      291, 1.943218319564111  , -1.5058707402408371   , 1.0700950897999375 ,      0
      292, 1.0546509111171236 , 2.580060561255196     , 15.65397741690445  ,      0
      293, -1.5534076997831634, -1.7922801288568444   , -9.902122407985834 ,      0
      294, -2.378195532838134 , -1.5517369441707245   , -0.921858728972374 ,      0
      295, 1.976739178040738  , 1.97694357089157      , -3.587178208752755 ,      0
      296, 0.4724864236595536 , -0.6653953768633931   , 8.41514192063736   ,      0
      297, 1.9372923045109047 , -1.427416160994345    , 9.529967577570332  ,      0
      298, -1.730803054460775 , -2.0093438013698157   , 1.298618865148398  ,      0
      299, 2.182292705873261  , 1.4316363912060854    , 0.2576743752814571 ,      0
      300, 0.9352245610618112 , 1.5010710421598097    , -13.753182764170464,      0
      301, -1.710867192887638 , -0.3836600187984187   , 11.384020169156823 ,      0
      302, 1.9776337617777584 , 2.5422103021460467    , -2.825330522855153 ,      0
      303, 0.3220259865728767 , -1.8286620465436172   , -1.1386004676508044,      0
      304, 2.881845328269848  , -0.3273430223508202   , 7.772798420956499  ,      0
      305, -0.745529347519144 , -1.8400499635676253   , 1.5807974038582973 ,      0
      306, -2.430537084529067 , 0.8202033653358942    , 8.030735603291943  ,      0
      307, 0.8683706024893061 , -1.2116737480286672   , 4.8272810877238    ,      0
      308, -1.609072841190636 , 0.4040484027441349    , 1.6302964866859042 ,      0
      309, -0.1052622971775973, -0.8299027908394061   , 2.4835418277618637 ,      0
      310, -1.299719259141782 , 2.2261822204188717    , -8.982181972611285 ,      0
      311, 2.911053775080247  , -0.5443004718950202   , -1.191841035994858 ,      0
      312, 1.339719323539918  , 2.2605096788081687    , 8.672376399442761  ,      0
      313, -2.3518477055149614, 2.4943568427290157    , -7.189120419135922 ,      0
      314, 0.2453194607838575 , 0.5621209322128697    , -5.722208629584974 ,      0
      315, 0.4693032580612466 , -1.1639004362507823   , -7.036994299032562 ,      0
      316, 1.8023279254489168 , 1.5278610489463589    , 1.2270447752484213 ,      0
      317, -1.9731420803991684, 0.5953536597584881    , 11.220230822168515 ,      0
      318, 2.7636441093779984 , 2.29136593884415      , 4.377279955024512  ,      0
      319, 0.9424740424180956 , -1.4071866093141292   , -17.415700638877727,      0
      320, -0.5902727848531377, -1.6730306179643764   , 5.189000001127093  ,      0
      321, 2.020618382442791  , 1.7826895719988194    , -3.536720436693355 ,      0
      322, 2.5069706903462228 , -2.1513244889098857   , 4.07505881980836   ,      0
      323, 2.805924149072207  , 2.8153503512026106    , -1.1960014026801091,      0
      324, 1.209253864526993  , 2.349615373020046     , -6.883652449909883 ,      0
      325, -0.0885916974954712, -0.7762763444693488   , -0.571772733138336 ,      0
      326, -1.6509734919734105, -2.326312915468854    , -3.5317608029990413,      0
      327, -2.269014560013946 , 1.3036168918225286    , 2.4617195857764926 ,      0
      328, -0.6488393396933987, -2.202660789935104    , -7.088040375830606 ,      0
      329, -1.8828872972761508, 1.1590607073025487    , -8.998158835770766 ,      0
      330, 2.6627411841617787 , -0.2561199422514955   , 5.856654779814467  ,      0
      331, 1.7771166212197436 , 2.854699955627443     , 8.870716010931437  ,      0
      332, 1.395646143918564  , 1.4765353833402104    , 4.640462343331878  ,      0
      333, 0.8874543679994598 , 2.877220830786377     , -5.190182677383326 ,      0
      334, -0.8510668110437747, 1.8064364802839488    , -5.920559480131806 ,      0
      335, -0.217070657833287 , -1.6451919685017231   , -5.459913865421942 ,      0
      336, 1.5665480610230942 , 2.0617105309113244    , 7.123159438003437  ,      0
      337, 2.249795156947993  , 2.5703317222117037    , -6.600390865132115 ,      0
      338, 1.5970137627741847 , 0.4019020532738571    , 7.072324077035439  ,      0
      339, 2.662824845197279  , -1.3473887811650445   , 5.095225259659747  ,      0
      340, -2.0747963011657284, -0.1260585379327432   , 9.901815852270012  ,      0
      341, 0.7022022314998191 , 1.2399416173120723    , 8.505224631904671  ,      0
      342, 1.9848208266350345 , -2.3528384527388924   , 4.341244658249999  ,      0
      343, 1.9112548755590808 , 0.8007077371486666    , -11.74944946693428 ,      0
      344, 2.741212352407599  , -0.5865641736628033   , 4.881027006855257  ,      0
      345, 0.8933815270772953 , 1.716016234561641     , 0.9237871362588668 ,      0
      346, 0.3401748141432277 , -1.6425083464674637   , -2.986029910188763 ,      0
      347, -2.2261012538901137, -1.8872963626345536   , 10.89779398187607  ,      0
      348, 0.2219752029127768 , 1.017848254284607     , -1.2106853560778177,      0
      349, 0.6378658619889945 , 1.4210387801331024    , -4.235591335597932 ,      0
      350, -2.2855294603404417, -1.7501260315899632   , 8.992449343415734  ,      0
      351, 1.686270599217243  , 1.796503026626568     , -3.2407415222224376,      0
      352, 1.3626160887475307 , 1.5998652379586489    , -4.635945764981542 ,      0
      353, 2.7989204757628148 , 2.69320270564167      , -9.017232817870568 ,      0
      354, 1.044650123578744  , -0.7436598169433528   , -6.561408171298735 ,      0
      355, -2.422395600182384 , 0.9738446649988544    , -5.875114724661316 ,      0
      356, -0.1278288423961271, -1.6913490151098385   , 4.968380178523624  ,      0
      357, -1.3160823859747344, 2.650911237504932     , -8.152578442815813 ,      0
      358, -2.135776026391932 , 1.831089265870765     , -14.862711007214616,      0
      359, 2.461271321303414  , 1.28591138573056      , 2.4258384044919032 ,      0
      360, -2.1626209727641923, 2.152191075494656     , -5.0716103373143415,      0
      361, 1.093089175835016  , -0.976319053454616    , -0.1301353430098367,      0
      362, 0.9631046057080744 , -1.7490146826750157   , 10.259327806129852 ,      0
      363, 1.3920615412973891 , 2.4664758998725       , 0.5723579692693185 ,      0
      364, 0.3692469554010587 , 2.7365827307430868    , 12.076968923382733 ,      0
      365, -0.0904776769876454, 2.216618674798        , -0.5451749682560565,      0
      366, 1.755066287325005  , -2.013637671111952    , 8.055651850852078  ,      0
